APPCH:010,A,L19,BUGPE,BUGPE,PA,E,A,E  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,0,D,S;
APPCH:020,A,L19,BUGPE,UTKOW,PA,P,C,E   ,R,   ,AF, ,DLG,PA,D, ,      ,3270,0170,2930,    ,+,04300,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:030,A,L19,BUGPE,D004Q,PA,P,C,E   ,R,   ,AF, ,DLG,PA,D, ,      ,0040,0170,3270,    ,+,04200,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:040,A,L19,BUGPE, , , , , E  , ,   ,VI, ,IDLG,PA,P,I,      ,    ,    ,1660,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:010,A,L19,DLG,DLG,PA,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,0,D,S;
APPCH:020,A,L19,DLG,INDRA,PA,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,04200,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:030,A,L19,DLG,INDRA,PA,P,C,EE C,L,   ,HF, , , , , ,      ,    ,    ,1960,T010,+,04200,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:010,A,L19,RAGES,RAGES,PA,E,A,E  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,0,D,S;
APPCH:020,A,L19,RAGES, , , , ,    , ,   ,VI, , , , , ,      ,    ,    ,1510,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:030,A,L19,RAGES,INDRA,PA,P,C,EE B, ,   ,CF, ,IDLG,PA,P,I,      ,0155,0143,1960,0073,+,04200,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:010,A,L19,UVHAL,UVHAL,PA,E,A,E  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,0,D,S;
APPCH:020,A,L19,UVHAL,D019Q,PA,P,C,E   ,L,   ,AF, ,DLG,PA,D, ,      ,0190,0170,0440,    ,+,04200,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:030,A,L19,UVHAL, , , , , E  , ,   ,VI, ,IDLG,PA,P,I,      ,    ,    ,2260,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:010,A,L19,YONXU,YONXU,PA,E,A,E  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,0,D,S;
APPCH:020,A,L19,YONXU,UVHAL,PA,E,A,E   ,L,   ,AF, ,DLG,PA,D, ,      ,0441,0170,0900,    ,+,04200,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:030,A,L19,YONXU,D019Q,PA,P,C,E   ,L,   ,AF, ,DLG,PA,D, ,      ,0190,0170,0440,    ,+,04200,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:040,A,L19,YONXU, , , , , E  , ,   ,VI, ,IDLG,PA,P,I,      ,    ,    ,2260,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:010,L,L19, ,INDRA,PA,P,C,E  I, ,   ,IF, ,IDLG,PA,P,I,      ,0155,0143,    ,    ,+,04200,     ,18000, ,   ,    ,   , , , , , ,0,D,S;
APPCH:020,L,L19, ,JUBAL,PA,P,C,E  F, ,   ,CF, ,IDLG,PA,P,I,      ,0155,0071,1960,0072,+,02000,     ,     , ,   ,    ,   ,DLG,PA,D, , ,0,D,S;
APPCH:030,L,L19, ,LOWES,PA,P,C,EY M, ,   ,CF, ,IDLG,PA,P,I,      ,0155,0019,1960,0052, ,00349,     ,     , ,   ,-300,   , , , , , ,0,D,S;
APPCH:040,L,L19, ,DLG,PA,D, ,V M , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,04200,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:050,L,L19, ,DLG,PA,D, ,VE H,R,   ,HM, , , , , ,      ,    ,    ,0110,T010,+,04200,     ,     , ,   ,    ,   , , , , , ,0,D,S;
